"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkFlowAction.cls",20,19,36,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1,21,1844,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenController.cls",1,21,1844,2,"The class 'DocGenController' has a NCSS line count of 797 (limit: 500, highest: 319).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1,21,1844,2,"The class 'DocGenController' has a total cognitive complexity of 1261 (highest 342), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1,21,1844,2,"The class 'DocGenController' has a total cyclomatic complexity of 324 (highest 135).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ExcessivePublicCount","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1,21,1844,2,"The class DocGenController has 29 public methods, attributes, and properties (limit: 20)","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessivepubliccount"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",4,19,42,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenController.cls",52,23,52,39,"Field declaration for 'cachedTemplateId' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenController.cls",53,40,53,62,"Field declaration for 'cachedTemplateEnvelope' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",55,19,88,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",91,19,91,109,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",91,19,118,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",125,19,127,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",125,19,127,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",136,19,149,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",136,19,149,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",157,19,163,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",157,19,163,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",171,19,177,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",171,19,177,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",180,19,190,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",193,19,201,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",204,19,213,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidNonRestrictiveQueries","pmd",4,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenController.cls",205,16,212,10,"Avoid SOQL queries without a where or limit statement","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",216,19,298,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",216,19,298,6,"The method 'saveTemplate(Map<String, Object>, Boolean)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",216,65,216,86,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"EmptyCatchBlock","pmd",2,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenController.cls",291,19,293,18,"Avoid empty catch blocks","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#emptycatchblock"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",301,19,310,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",313,19,322,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",325,19,368,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",376,19,396,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",376,19,396,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",376,79,376,99,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",400,12,430,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",406,17,409,11,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",411,17,415,11,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",417,17,417,97,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",417,17,422,11,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",424,17,429,11,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",433,19,448,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",451,19,475,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",478,19,505,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",508,19,541,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",520,22,526,23,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",548,19,567,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",570,19,583,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",586,19,595,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",598,19,620,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",630,19,651,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",630,19,651,6,"The method 'resolveRichTextImages(Object)' has a cognitive complexity of 25, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",630,19,651,6,"The method 'resolveRichTextImages(Object)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",638,21,641,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",657,20,666,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",657,20,666,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",677,19,696,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",677,19,696,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",703,19,703,142,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",703,19,790,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",703,19,790,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",703,19,790,6,"The method 'getChildRecordPdfs(Id, String, String, String)' has a cognitive complexity of 19, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",703,19,790,6,"The method 'getChildRecordPdfs(Id, String, String, String)' has a cyclomatic complexity of 21.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenController.cls",703,19,790,6,"The method 'getChildRecordPdfs(Id,String,String,String)' has a NCSS line count of 41 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",797,19,814,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",797,19,814,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenController.cls",800,20,800,87,"Variable 'safeTerm' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",822,19,1324,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",822,19,1324,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenController.cls",822,19,1324,6,"The method 'importReportConfig(Id)' has a NCSS line count of 319 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
